view_id;user_id;course_id;view_date;duration_seconds;from_landing_page;session_id
21227;593;548;2022-06-29 10:30:40;14400;False;adec9974-ce3c-4471-a070-4f840cf7b7a8
21228;988;1;2022-06-29 12:28:02;168480;False;79bdb162-10fb-469d-aa85-4a71aedf1e7e
21229;760;267;2022-06-29 12:42:49;117000;False;57625139-72da-43a9-922b-14224abcf88a
21230;946;418;2022-06-29 13:12:40;109800;False;03dfe265-c103-4487-b8a5-dbed0fd701ee
21231;28;195;2022-06-29 15:10:09;123840;False;4fde189e-7c09-4a77-928c-c3609822e34e
21232;176;537;2022-06-29 15:42:14;68040;False;bab00479-2275-4e58-8af3-8c0d7901589c
21233;413;144;2022-06-29 15:55:18;65520;False;1d31cfc6-748f-4a5d-8a16-08aa27dd3a4d
21234;363;676;2022-06-29 18:14:26;156600;False;1986d8d9-69f8-4a3d-82b5-2f814a2ceb58
21235;225;211;2022-06-29 18:24:07;91440;False;31827133-7081-46fe-9361-25740b9a2a42
21236;794;671;2022-06-29 19:09:59;21960;False;ced08e0d-6e32-4d07-abdd-be36f74825ac
21237;220;637;2022-06-29 19:41:47;117720;False;6d24d19a-283c-4a96-aa2d-1bfef42c572d
21238;656;429;2022-06-29 21:10:06;97920;False;6b09b4a9-7dd1-40ef-817b-aeeebf8a0fb8
21239;768;588;2022-06-29 21:18:40;97560;False;38802826-65ac-434e-af11-7be7e92da929
21240;964;417;2022-06-29 21:56:58;83880;False;4214c3a0-1c86-44f6-8e4a-7402b0e60a39
21241;701;887;2022-06-29 22:12:43;53640;False;c89738fe-16fc-4331-b824-7f2f8528c756
21242;569;604;2022-06-29 22:40:50;126720;False;26f1f80f-6728-4b28-83cb-b3a17e766297
21243;744;808;2022-06-29 22:50:25;125279;False;838b978b-bfa1-40a9-bd90-5eeb76ed2142
21244;336;29;2022-06-29 23:16:03;168480;False;abf65b82-ff13-4b29-b0f9-bbf5eb89e429
21245;185;747;2022-06-30 00:45:17;49320;False;3607602c-6312-43a1-8948-8c5c1d5e7ee8
21246;450;452;2022-06-30 01:10:40;55800;False;0b9faee2-e58d-44d1-8acc-60bdceca8de1
21247;218;536;2022-06-30 01:21:50;177480;False;50c04eb4-20de-4500-a1e0-46d1d8668276
21248;576;362;2022-06-30 02:02:40;132840;False;ba5420d7-ea3b-48c1-83d7-2d1ec39d880c
21249;248;106;2022-06-30 02:32:04;6480;False;64846984-f817-4582-8441-71f8534cb9ec
21250;379;459;2022-06-30 03:51:53;84600;False;a07c8cd5-e436-4b9f-b2fa-ee093e60d6c0
21251;700;736;2022-06-30 04:14:25;146880;False;61e18670-b2c8-4340-b123-cd4e2d8b91f8
21252;557;399;2022-06-30 04:37:49;142920;False;2c4167cb-a3bf-4cbc-aece-3ec3c2a0f673
21253;901;350;2022-06-30 04:39:31;96840;False;34b9b4e4-0d7a-4af0-8d45-b8977c1be745
21254;789;162;2022-06-30 05:01:49;42840;False;829cdf15-2403-4d3f-b297-1810f7e0d3d0
21255;983;476;2022-06-30 05:32:22;176400;False;2c8fd7a0-6332-4457-91bd-fd97fa5632ce
21256;341;412;2022-06-30 05:34:26;38520;False;d5af6fe4-4772-415a-9106-2328b18fd5f3
21257;667;844;2022-06-30 05:45:52;15840;False;93315d36-a1ff-4671-9c42-ac51a1346e67
21258;295;590;2022-06-30 07:01:27;70920;False;92ae500c-5bd1-4034-a7bd-20ddeaf95ae9
21259;102;420;2022-06-30 07:04:53;123840;False;98488a62-5c4e-4aaa-aeb8-bd8b4ebdbfad
21260;459;654;2022-06-30 09:56:10;62639;False;837aeb5d-ae85-443e-ae79-a97e7396dc62
21261;156;336;2022-06-30 10:00:36;90720;False;ebdc8e66-f067-4604-b28d-309cd36d1075
21262;299;728;2022-06-30 11:02:47;102240;False;d506a3d6-6bf2-4845-9d5b-963e935092df
21263;391;339;2022-06-30 11:41:13;138960;False;0e520a4d-181c-4a7b-b4ab-47ebddd7c7ce
21264;968;629;2022-06-30 12:43:57;106200;False;acada3c6-d123-44a6-9cc3-758195f3a8b0
21265;93;108;2022-06-30 13:48:33;129240;False;206bddba-7153-4f9e-a1f7-b6b536e7eae4
21266;164;616;2022-06-30 14:11:58;166680;False;056c0440-e71b-47ef-bcd7-db07905787ec
21267;488;870;2022-06-30 14:58:16;50400;False;f2f97ec3-37a4-468f-812c-a14ebe85123a
21268;678;813;2022-06-30 15:42:13;122040;False;284f88b1-3a31-46bb-99f4-d7880e908aba
21269;24;290;2022-06-30 16:00:58;30240;False;1eb58908-8810-4246-b135-714aae8bb3bf
21270;421;627;2022-06-30 16:28:58;42120;False;f4be32a1-4429-46e9-973d-f2d8458715d2
21271;629;623;2022-06-30 16:35:45;66240;False;12cd2943-2320-4c8d-b42b-2d0cf0962db2
21272;363;428;2022-06-30 17:43:54;31680;False;b49994ce-8e2a-4db0-8bd4-8d445ef016d4
21273;735;551;2022-06-30 18:04:25;52920;False;5ae12ee2-e8f7-4df7-82b1-d07da293356a
21274;425;734;2022-06-30 18:39:25;73440;False;b966797c-2df5-422a-b1a6-23de28ad4f24
21275;810;128;2022-06-30 19:24:49;105480;False;9fd3bafa-e237-4235-bbc8-310cda923bae
21276;922;45;2022-06-30 20:50:54;135000;False;c519568d-6a42-4ef8-81e3-1864a2a59ac2
21277;501;504;2022-06-30 20:55:18;75240;False;93e518e2-7f91-4a68-abe4-ccd5e9dfd4f6
21278;778;735;2022-06-30 21:07:37;55080;False;a2176af6-0227-4614-a9b7-28793290feba
21279;301;729;2022-06-30 21:30:36;82440;False;6ef92ccd-2153-41dc-b0be-cd6415dba996
21280;579;32;2022-06-30 22:05:11;130320;False;e5d6340e-e199-4696-b623-afa18fbc40bc
21281;331;571;2022-06-30 22:20:43;86040;False;6f1c1d5b-40ae-4ba7-b755-3dbda6c361a9
21282;308;54;2022-06-30 23:24:03;84600;False;a2523319-e84c-4c34-9243-e586f9e1b788
21283;2;234;2022-07-01 00:43:04;43200;False;785090f1-c8fc-421a-8033-fde2c224e983
21284;672;270;2022-07-01 02:03:54;165960;False;cae5e644-4686-4dfc-b6d2-ccaca0f1b60f
21285;872;72;2022-07-01 02:07:42;155880;False;02cc7f0c-bb85-44b9-b8ad-a9df491d7c87
21286;195;605;2022-07-01 03:12:52;152640;False;215be8ae-cdaf-4d7a-8eb0-2e53341677e2
21287;53;486;2022-07-01 03:21:06;178200;False;d8f40f2b-1320-4cc3-8313-c74910b53a53
21288;193;198;2022-07-01 03:21:42;30600;False;3305b5a0-d743-4832-b03d-9eec5713df46
21289;702;731;2022-07-01 03:32:39;87120;False;dac0f25c-de6a-40e1-b355-c58253480a29
21290;232;845;2022-07-01 04:02:18;145800;False;beba8175-dedb-451a-93ba-213405fdfc0d
21291;883;638;2022-07-01 04:34:41;14040;False;1ff28e3c-eb94-43ba-8d98-25bc348078bb
21292;873;476;2022-07-01 05:00:52;176400;False;2d585d60-d04f-490e-97f5-73e9acc25a67
21293;404;542;2022-07-01 05:25:39;146160;False;3b02f847-b22f-48f2-9e48-a7b08e2a9c9f
21294;100;309;2022-07-01 05:30:49;7560;False;fdff1251-50fb-4b51-9f97-eb1364492f47
21295;420;843;2022-07-01 05:51:27;126720;False;f3906071-cc86-438d-99cf-39317fb54092
21296;391;232;2022-07-01 05:52:03;87480;False;dafdaa0c-42f6-4c67-8640-cff7d41fd837
21297;65;251;2022-07-01 06:27:44;179640;False;f19e7881-0dd8-4d1c-a0ed-294578467199
21298;470;141;2022-07-01 06:41:34;35640;False;933c0fba-6f23-4c25-b2e0-7bad61e853fa
21299;295;129;2022-07-01 06:50:02;133920;False;301448be-8cf1-4a44-aa6e-b93e71d689ba
21300;97;520;2022-07-01 08:06:14;150120;False;e121c139-802d-44c4-87c1-346bd7ed1c01
21301;316;751;2022-07-01 08:26:14;71640;False;d7ef3e0f-df20-4101-ba91-26f4d748d1f7
21302;278;406;2022-07-01 08:42:24;172440;False;c037cee0-6c28-453b-b78b-8165f163eb90
21303;670;312;2022-07-01 09:04:54;30240;False;26516bc6-a7e6-42b5-b5e6-cbae5e4770c6
21304;90;162;2022-07-01 09:39:59;42840;False;b517c80d-07ce-495c-8ecc-1f33a9b2cdbe
21305;587;748;2022-07-01 10:19:49;102600;False;1f8b12f8-90c5-4939-a02d-e3611ad3896f
21306;558;61;2022-07-01 10:20:04;81720;False;9d94a0a6-4a40-40a2-97bd-ca203a52a982
21307;663;532;2022-07-01 11:18:05;96120;False;af6b30fd-6162-4c85-b06c-df8a21f458fc
21308;964;768;2022-07-01 11:53:39;178920;False;f41e556a-b576-48fd-a637-7df2c895713b
21309;738;201;2022-07-01 12:23:28;62639;False;8f4de3a7-57c4-4205-8e36-5fab4886e502
21310;936;196;2022-07-01 12:36:19;41400;False;9f118715-3df0-4b6a-bb80-1e160c7afcd9
21311;282;475;2022-07-01 12:54:18;4320;False;5cd63b58-8907-47c3-bcef-e67a8904e7ab
21312;350;289;2022-07-01 13:59:28;173520;False;9a9f522d-d1ce-41f1-99b4-041afe7de3ea
21313;578;266;2022-07-01 15:40:23;168120;False;74630b40-f324-4f94-a1b2-0672b5971aea
21314;775;887;2022-07-01 16:07:27;53640;False;1bb0bc11-0e17-47a4-9d6a-449173af2620
21315;677;348;2022-07-01 16:10:43;121320;False;d4b8ea3d-e23b-48bb-bbc8-011d2ab3ab8f
21316;616;634;2022-07-01 16:41:26;170280;False;2cf3d040-3b00-45a1-9909-c77406b62d7f
21317;564;99;2022-07-01 16:45:20;38160;False;e830148e-694a-47e6-aee3-a7ed81d2d6ac
21318;746;393;2022-07-01 16:48:53;66600;False;287ae903-382e-4dba-b18d-c7ddf7959c58
21319;980;267;2022-07-01 16:53:24;117000;False;9c385c57-a1e6-44f6-8784-9a89b5449d0b
21320;820;566;2022-07-01 17:56:08;135720;False;58238329-21ba-4bea-ac79-dbdeba91ebb2
21321;224;607;2022-07-01 18:08:10;15840;False;d593bd8a-b29e-4d02-aaa5-72d78becaeeb
21322;823;108;2022-07-01 18:12:25;129240;False;8372d854-6a08-4931-acd9-a7c6ce4ba2e1
21323;669;109;2022-07-01 18:36:31;83160;False;2c32ad52-d6c7-46fc-89a0-53df6f52ce80
21324;323;262;2022-07-01 18:54:44;73440;False;a594956d-8f22-4f53-ba51-f410f352223a
21325;64;733;2022-07-01 19:41:07;52560;False;6f4743e9-a11e-4253-8f9f-536d5d451095
21326;884;183;2022-07-01 20:01:56;25920;False;bf4e0a17-577d-4082-89aa-7cb8635df289
21327;503;38;2022-07-01 20:50:04;140040;False;47d00cfa-a7ba-465b-adaf-748316833390
21328;748;761;2022-07-01 21:11:35;179280;False;258290ab-dd5f-4239-b6eb-f9ffc9e4d600
21329;287;709;2022-07-01 22:46:29;117720;False;dfef4e17-d52c-4b7f-b678-762a1933940d
21330;791;822;2022-07-02 00:27:17;178200;False;8aef2a6c-5493-479f-b6c4-862f8c37ea4e
21331;618;741;2022-07-02 01:32:27;52920;False;386e3497-91cc-48e0-8761-42f037fe8f4a
21332;421;697;2022-07-02 01:39:06;97560;False;a6466118-6ad8-49ee-ab09-9b4f4198bbb9
21333;431;802;2022-07-02 02:17:44;124560;False;41e61220-54e6-4bba-8a0f-0c43ba3950d0
21334;516;302;2022-07-02 02:20:05;27000;False;a911cefe-bc7d-49c2-9a41-291f559b7083
21335;414;579;2022-07-02 02:24:05;100080;False;25a58ceb-dffe-420a-a947-482e3fcfe60e
21336;743;864;2022-07-02 02:53:05;26640;False;2bf8e814-2b6d-4c00-a496-28a03b2b53b1
21337;732;669;2022-07-02 03:58:42;34920;False;e32eab03-161a-4c48-a1f2-cd423030d9b2
21338;61;812;2022-07-02 04:03:04;146520;False;6a9e60a4-a427-4d4e-beba-7e9804a040d6
21339;980;555;2022-07-02 04:41:58;9000;False;1c4c6607-b0b1-4044-af7b-46e313031208
21340;996;287;2022-07-02 05:33:03;168840;False;5773fcd6-a5bc-492c-9b62-e9ebd1fc1682
21341;412;750;2022-07-02 05:59:54;169200;False;e42778ef-2872-4140-801c-d0249b6310ff
21342;647;233;2022-07-02 06:01:28;12240;False;55019846-094a-42a2-8365-0ee25b036cee
21343;210;444;2022-07-02 06:37:37;142560;False;16785bf9-3c60-4b10-b844-4bf26b22ce30
21344;640;422;2022-07-02 07:01:19;178200;False;ee1930df-d4d4-4200-9c81-f766a1b08e3e
21345;924;570;2022-07-02 07:52:16;160200;False;6ec1c829-dba9-41f3-9081-bf79e4129692
21346;528;242;2022-07-02 08:12:59;29519;False;659353ce-ba77-45da-81dd-1f5e47fb31b7
21347;723;264;2022-07-02 09:59:27;68400;False;b8edb5c5-09d3-41c4-86f4-6a4d07baba22
21348;564;464;2022-07-02 10:59:14;54360;False;82b51517-00e3-44c5-b80e-6af3813afe02
21349;756;386;2022-07-02 11:04:29;137160;False;33a02e18-437d-4e7d-8ddb-efcf4306dcda
21350;412;232;2022-07-02 13:57:51;87480;False;297111cd-d1e5-487c-b306-145a5c4aff60
21351;433;131;2022-07-02 14:07:53;113400;False;dd630b10-1fe7-499d-87d3-af753442826a
21352;993;394;2022-07-02 14:27:19;120600;False;91c18223-0313-43b8-84a4-70ac707c5013
21353;531;141;2022-07-02 14:41:00;35640;False;ad3a5ae5-bdaa-4e9a-8221-e41dc9f5ee5a
21354;941;689;2022-07-02 14:41:37;172800;False;4dc8d82b-1eb9-4452-a5f7-6ab76c3dc8c8
21355;222;278;2022-07-02 14:58:39;124920;False;9b4a4ee2-6e83-4ebc-b6ba-924be31ea3f5
21356;628;889;2022-07-02 15:30:04;59039;False;703c3088-18ee-41f3-84ca-87b7f801fad0
21357;856;651;2022-07-02 16:48:18;37800;False;dea38db5-420b-4b64-822d-baa60d82bef5
21358;437;505;2022-07-02 17:11:34;78120;False;7e53e8d0-7d35-4b47-ae2c-cf2f9f33a9d4
21359;836;491;2022-07-02 18:25:52;27360;False;ac283ddf-0700-4da4-8e0b-5ebbc33e8159
21360;262;682;2022-07-02 18:51:40;56520;False;d3132134-f90e-4759-ad56-5cccd754765c
21361;677;242;2022-07-02 19:35:15;28285;False;0a91973d-cd5c-4bde-83b3-5785bd589d7a
21362;410;239;2022-07-02 19:39:55;135360;False;32437b72-176a-4993-9ce2-3f1b64e7d572
21363;646;78;2022-07-02 21:33:32;37440;False;4b1337ab-a2cc-430e-b6c2-a75ede94ec99
21364;962;304;2022-07-02 22:56:37;50400;False;665e9b25-89c9-41e1-b653-d06d601cc680
21365;230;669;2022-07-02 23:04:02;34920;False;e40d23ed-dbf1-40e9-9463-ed00cad65ca6
21366;310;367;2022-07-02 23:27:12;58680;False;73148547-3834-4c3d-bd46-5cf34242178c
21367;133;842;2022-07-03 00:10:46;88200;False;524cea9f-256e-4615-8edf-945af417ca75
21368;388;32;2022-07-03 00:31:24;130320;False;50d17621-bc44-4c99-8515-04295cfc3561
21369;163;174;2022-07-03 00:44:00;9360;False;f476a6c6-a43a-408f-bd9a-04e97cf6e127
21370;937;886;2022-07-03 01:39:09;86040;False;2bffae80-77d9-46eb-82da-82ee5d7f43d9
21371;551;865;2022-07-03 02:00:36;68760;False;10c130f5-4472-4c3e-9370-46ed6e6429b7
21372;46;406;2022-07-03 02:36:20;172440;False;7af6b03a-2c22-460a-bde2-d4d261c32022
21373;872;388;2022-07-03 02:59:00;164880;False;1e96c91c-5280-44c7-b580-40060a5eed73
21374;243;87;2022-07-03 03:11:48;89640;False;c201d4fa-1b1d-422e-a8d6-5c122483c6a7
21375;147;246;2022-07-03 03:39:30;72000;False;ccbd4dfe-18a8-4045-98d2-f1faeefac322
21376;412;645;2022-07-03 04:34:38;130679;False;b291b90c-3806-4963-a125-06d376c34417
21377;598;157;2022-07-03 05:54:10;35280;False;63f77cb5-347d-477e-ba5d-5a0a259a7465
21378;468;291;2022-07-03 07:33:14;10440;False;6bc6df7f-ae3b-4169-ba4e-9cfbff3fb122
21379;579;171;2022-07-03 08:01:27;21240;False;590de440-2977-4e7c-a515-65cf7f215df7
21380;863;575;2022-07-03 09:17:26;20880;False;84bc0a26-4259-4c2d-ac6c-ca17f7ac9d81
21381;94;407;2022-07-03 09:20:48;19800;False;d25444fd-bbfc-44db-b0e4-9299ae5cdb9c
21382;491;343;2022-07-03 09:21:30;134280;False;af517f23-a663-4288-9556-5cb5d50acd46
21383;943;605;2022-07-03 09:35:13;152640;False;b71eea19-e41a-4eef-a870-a65eeb9b04ce
21384;139;59;2022-07-03 10:34:17;141840;False;c553b171-7635-4c3a-8f5e-de169c949aa2
21385;196;627;2022-07-03 11:08:50;42120;False;ddb6de9a-ca51-497b-a92b-19fdc8794522
21386;451;708;2022-07-03 12:17:40;107280;False;95a8047c-a207-468a-82b0-c1fd78718c41
21387;681;25;2022-07-03 13:30:35;80280;False;e5757cb9-fd1f-46c0-bb7d-4290e389e34f
21388;108;294;2022-07-03 14:48:40;124560;False;a3a093b4-b359-44be-b385-e97c6971f025
21389;510;432;2022-07-03 15:48:33;178920;False;798d82be-58a6-43c4-83d4-41dfb268bf87
21390;167;762;2022-07-03 16:29:31;50760;False;e61a9b6f-91db-48bb-b72b-9de170c6bc2c
21391;514;67;2022-07-03 16:29:48;18000;False;1abbe68e-8574-4cf3-9db6-274d705bd64c
21392;710;43;2022-07-03 17:24:17;162925;False;b18db44b-a5aa-475c-872c-f9e251aaa5a0
21393;470;258;2022-07-03 17:34:39;111600;False;c57530fb-0633-4480-924c-570e2ba77a1d
21394;220;561;2022-07-03 18:16:06;20520;False;bf6aa5f9-5906-420d-8914-04bc6964ecbe
21395;283;685;2022-07-03 18:26:54;157680;False;b54d0500-27e7-4d77-8b44-9dace7ff3323
21396;790;614;2022-07-03 18:59:06;24480;False;2b0a0e33-f3ee-44b0-bb91-09d89ce1c55c
21397;928;42;2022-07-03 19:00:25;33840;False;212b5b71-3d6c-4831-b4f1-63c35d6c2f1f
21398;659;631;2022-07-03 20:19:33;77760;False;0f644bbe-6432-42f2-9c32-64f94944315b
21399;67;732;2022-07-03 20:29:39;92520;False;948f8bb4-3dcc-4129-9019-fc59ff9eae6d
21400;444;803;2022-07-03 21:53:40;126000;False;cafe53b7-a5e7-4473-a715-d052ec19af15
21401;596;485;2022-07-03 22:10:43;28080;False;64535878-5883-4396-a1df-46bfa1587bb0
21402;904;356;2022-07-03 22:25:18;26280;False;0b5ea836-8271-4548-81c0-6b25e39787eb
21403;207;159;2022-07-03 23:03:50;121679;False;d6154956-3825-41f3-91ae-bf639b91f2f1
21404;938;343;2022-07-03 23:05:30;134280;False;d33fec28-0942-4e06-a416-ca4142b0a636
21405;369;263;2022-07-03 23:44:59;164520;False;f71c93cd-8491-48e4-814f-fdf8ff250677
21406;211;728;2022-07-03 23:54:15;102240;False;594b2522-5971-46eb-abee-8a38e1ab64e8
21407;94;681;2022-07-04 01:21:34;91440;False;cc901e2c-28f6-44be-a323-618e166cd9e8
21408;448;578;2022-07-04 01:32:11;14040;False;f7bb3457-95d3-4919-aa70-abc034d1fed5
21409;723;685;2022-07-04 01:46:18;157680;False;563b3f61-d1f5-4360-bfe1-48cf942780e5
21410;847;681;2022-07-04 01:46:59;91440;False;d7491cb0-6ba3-4d8e-bb22-c2b584d713f0
21411;840;14;2022-07-04 02:00:11;35640;False;5952b583-15f1-4d54-b1ae-1c3d54131e4b
21412;637;389;2022-07-04 03:37:32;50760;False;b350bdb4-aa84-4021-934f-7a979ac4f66b
21413;246;319;2022-07-04 04:08:02;9360;False;bffdbfd8-61d0-42c1-86d9-5d689d766b72
21414;845;29;2022-07-04 05:06:08;168480;False;24f457ba-7f06-4e24-b9a9-eb595dc205e7
21415;462;882;2022-07-04 05:16:52;73440;False;01ebb8b0-dd82-4d2c-aaa2-8d12bf90e5f8
21416;325;826;2022-07-04 05:22:05;144000;False;1446d25e-d52c-440d-a32b-db1ca2de17b1
21417;456;735;2022-07-04 06:05:36;55080;False;fd20a303-c676-4da2-8f95-171013083f3b
21418;363;723;2022-07-04 06:39:25;164520;False;05bab3fb-cef7-40bd-8d25-8cc46aff66c6
21419;97;322;2022-07-04 06:59:34;58320;False;daf299d5-880e-43b6-a7d9-c11cbd48babc
21420;248;402;2022-07-04 07:51:42;18360;False;46eb8843-6c42-4281-b0d8-e3308b90af8d
21421;268;301;2022-07-04 08:14:46;19800;False;c4ff57a8-112f-492c-a127-d1e928dfcea0
21422;656;842;2022-07-04 09:16:01;88200;False;f61d635b-0cc5-40ea-848c-05c305fad637
21423;455;508;2022-07-04 10:02:54;44640;False;8cf7fbe3-2eb9-45a6-a4f8-7d7c0f0896dc
21424;471;484;2022-07-04 10:56:58;106200;False;fd0a39f8-247e-4ccb-b419-66683ab43d06
21425;400;595;2022-07-04 11:34:25;20880;False;78196006-c210-488d-8491-7cef6a52663f
21426;948;256;2022-07-04 11:39:26;11160;False;e5048c43-a48a-4031-9229-ef6d91ac276d
21427;455;665;2022-07-04 13:32:28;6840;False;f397cd8e-9c28-4f3e-bf66-0311fa7269fa
21428;923;79;2022-07-04 14:22:22;144000;False;073ba5e2-cbec-4585-802b-492c245c55c4
21429;474;698;2022-07-04 14:22:41;139320;False;8ca516ae-df82-4382-a3a7-9106457ed2d7
21430;60;736;2022-07-04 14:54:29;146880;False;875fdb9b-004d-49c8-bc30-4c202bfe1a45
21431;690;497;2022-07-04 15:00:55;137160;False;6921f22d-4ab2-4671-a20a-4bd4f7a4cc25
21432;479;83;2022-07-04 15:20:17;25200;False;2893ec53-e2fa-4bae-9828-58dcfdb3e803
21433;299;203;2022-07-04 16:03:03;101880;False;4a7a9c22-0562-47f0-9c3a-fea3f9c22a6f
21434;764;446;2022-07-04 16:14:50;175320;False;9afa57e9-3b5c-4fe5-add9-f237af03f836
21435;861;86;2022-07-04 16:21:53;126360;False;55c1a903-9b1e-4e71-8362-75e65480b741
21436;789;362;2022-07-04 16:44:49;132840;False;c4e951e4-ed88-4847-8abf-e209a1ad91aa
21437;98;121;2022-07-04 17:08:36;135720;False;276d4eee-92d3-4986-896f-0c7b2c32f4cf
21438;859;341;2022-07-04 17:53:58;160560;False;b9231d28-b726-4ebc-9373-c8312a7107be
21439;816;534;2022-07-04 18:58:50;127440;False;f63d4e13-db95-43ab-a080-90dde5e64c71
21440;752;758;2022-07-04 20:21:01;89640;False;fa595b03-7211-4bd9-9543-3e7142b0365f
21441;464;132;2022-07-04 20:50:32;138960;False;9094608c-452a-4d74-8e45-3b9cd561e6bc
21442;881;42;2022-07-04 21:51:48;33840;False;70f8992d-c3b6-464e-a734-007fefadd1fd
21443;729;868;2022-07-04 23:13:20;46800;False;30de96c9-eb8f-48b9-a946-9198c20d5e1e
21444;294;237;2022-07-04 23:39:07;71640;False;3879dcdd-4563-4bc1-bc46-1e65ca230dfe
21445;773;886;2022-07-05 01:23:43;86040;False;3a63ffb2-3c67-4e47-94b5-1dc76b258a4a
21446;58;586;2022-07-05 02:05:57;147240;False;86c93b97-0402-409f-b636-a2b6ec9cfd04
21447;194;69;2022-07-05 02:10:56;108360;False;3710c7a1-96d4-40b8-a48c-c755c5d72a2e
21448;412;282;2022-07-05 02:43:31;122400;False;38e17977-abbc-4d50-a8ad-28b64bbbc423
21449;232;742;2022-07-05 03:07:05;73080;False;97b6894f-9d0e-4328-b9ad-b8a8c3df66ed
21450;796;873;2022-07-05 03:24:11;23040;False;1add9318-bc47-4a69-b7eb-58ecd5740fd3
21451;944;808;2022-07-05 03:54:25;125279;False;795b8448-cac3-4335-8c9e-4a91b5364b74
21452;646;763;2022-07-05 04:29:19;4680;False;c9964150-d19d-46b2-ab9d-d92f6e9606ae
21453;334;589;2022-07-05 04:31:19;8640;False;49b0a910-14d2-4258-89b4-abb4005c17a1
21454;775;518;2022-07-05 04:53:12;138600;False;34b1ed4c-6f66-4403-b228-52d232157e2e
21455;436;821;2022-07-05 05:56:19;18000;False;0180e764-da1f-4fa1-8d54-dab31ba93044
21456;739;841;2022-07-05 06:04:12;154440;False;505ba57c-d46c-4cd1-b541-566954a497d4
21457;403;501;2022-07-05 06:15:49;179640;False;d1121f77-59b1-49f2-923f-787ef91b0261
21458;873;440;2022-07-05 07:29:48;38880;False;a272138d-976f-4c7b-bb41-f89091c60dc3
21459;974;846;2022-07-05 07:37:16;33120;False;d3e0a0b4-0a43-4889-8fde-b758f00a9fc4
21460;122;231;2022-07-05 07:49:24;76680;False;d3925543-7ea9-430a-a3f2-6a755181d1fb
21461;247;408;2022-07-05 09:23:24;104760;False;7da0535d-e1b2-4582-a3bc-1bf053db5629
21462;283;262;2022-07-05 10:55:09;73440;False;7d58a9dd-e70b-4be4-80d5-e402f71c449a
21463;650;277;2022-07-05 12:02:12;46440;False;480171af-bc9b-4bdf-9507-2b3c42bfe15b
21464;621;344;2022-07-05 13:41:11;71280;False;10080bcd-7dab-49a1-a9d5-5fbfdda0975f
21465;677;644;2022-07-05 14:24:19;121754;False;9684276c-f3df-4bfd-8729-c9230163fd19
21466;365;480;2022-07-05 15:55:27;25200;False;2b14814f-f0a2-471d-a6cb-2317e0c39435
21467;837;467;2022-07-05 16:10:24;164520;False;d31bcb39-26db-40fc-83d7-031c3f5a2da1
21468;648;644;2022-07-05 18:02:04;126720;False;eab289ea-edb9-46a8-ba9f-8647d6a9a028
21469;453;123;2022-07-05 18:35:37;50400;False;924e694c-100a-428b-9ce7-d3ca6925600e
21470;407;772;2022-07-05 19:04:59;26280;False;e05324f5-a47c-4410-acaa-961f29516065
21471;796;720;2022-07-05 19:18:00;11880;False;4e653ddb-89b9-4a2a-a873-7bd0d8f43175
21472;420;730;2022-07-05 19:55:30;98640;False;a41077d9-7dab-4d22-8b8f-1e72d04f1e1c
21473;481;627;2022-07-05 23:04:50;42120;False;51cba02a-b1dc-4d7e-addc-9353a9723d60
21474;539;116;2022-07-05 23:20:11;6120;False;a76d2032-ef4e-467c-9ded-a1c099161a6b
21475;35;426;2022-07-05 23:36:51;177840;False;9241a966-7729-49b6-8a36-ba8bd752e596
21476;319;402;2022-07-05 23:45:51;18360;False;ddfe18cb-9933-4620-af99-9948da992121
21477;38;688;2022-07-05 23:51:31;15120;False;4dc57a9f-eb15-4175-83b8-dfc40fa24cff
21478;46;444;2022-07-05 23:54:20;142560;False;41fc8cc8-0ac3-404e-a73d-2fab0b52bf9b
21479;546;764;2022-07-06 00:33:08;71280;False;40e9fce5-d318-48c4-a899-81ddd8be2433
21480;703;591;2022-07-06 01:59:10;102600;False;f1b3b955-8f55-4d03-9c20-cba304119f72
21481;886;409;2022-07-06 02:48:32;27720;False;597723b3-bbcf-4928-8f91-ec1a5d882ea9
21482;697;829;2022-07-06 03:28:57;7560;False;49dbfdd5-791e-4fe9-b9d2-ab36a608cc6b
21483;417;556;2022-07-06 03:50:49;95400;False;0d2d6de0-14ba-46b9-b643-0222f3fbb00e
21484;152;4;2022-07-06 03:57:03;37800;False;ce744f15-4036-42c3-ac97-bd32105fb7cd
21485;117;21;2022-07-06 04:06:00;165960;False;835c7a65-b7a9-44d6-8636-6fbe80b02f04
21486;972;96;2022-07-06 04:52:29;127440;False;855bca6a-d456-4b51-a311-b4a8b9dee48a
21487;407;732;2022-07-06 05:16:58;92520;False;7b85ca60-5903-4cac-8d9e-370b12328e4c
21488;171;635;2022-07-06 05:48:12;168840;False;4672fd6c-7b70-4867-b67e-51142b092611
21489;365;213;2022-07-06 07:46:35;150120;False;44a0a025-d100-497d-8840-8f282f8eb79b
21490;886;521;2022-07-06 08:09:19;68400;False;a0438b14-6b62-4e1f-8aa4-2a28da848331
21491;91;362;2022-07-06 08:42:23;132840;False;73f616aa-69c8-4edd-b5ad-da110badcc83
21492;351;7;2022-07-06 08:53:36;136080;False;c0f2f3cb-b0f4-4763-9970-60b1cdb412dc
21493;597;51;2022-07-06 09:34:44;139680;False;5f5eeebe-d2a8-4c0f-a3a2-f65770b94899
