completion_id;user_id;course_id;completion_date;score;time_to_complete_days
4059;101;91;2023-04-23 17:20:04;96;11
7665;362;172;2023-04-23 18:23:07;99;8
2274;991;86;2023-04-23 19:46:41;82;20
3103;498;728;2023-04-23 19:50:59;64;45
6839;291;322;2023-04-24 01:44:21;92;12
5920;649;116;2023-04-24 03:02:54;52;24
4989;395;773;2023-04-24 04:08:15;83;18
5420;947;637;2023-04-24 04:19:21;56;42
3442;149;625;2023-04-24 04:57:03;72;38
6275;482;700;2023-04-24 04:59:52;80;35
7247;667;334;2023-04-24 05:21:25;53;1
521;860;153;2023-04-24 07:47:14;74;18
4162;103;558;2023-04-24 08:50:28;53;2
6547;218;206;2023-04-24 12:23:49;84;59
5609;634;766;2023-04-24 12:26:19;88;22
3550;488;61;2023-04-24 14:13:05;60;41
7374;304;159;2023-04-24 14:22:36;59;37
2761;436;800;2023-04-24 14:52:20;95;31
7737;276;840;2023-04-24 16:47:21;85;3
6304;551;817;2023-04-24 16:59:01;70;57
5187;757;784;2023-04-24 20:31:41;77;26
923;776;613;2023-04-24 22:50:38;61;29
2812;614;374;2023-04-25 00:41:18;97;26
1521;391;841;2023-04-25 02:21:03;89;13
1910;192;604;2023-04-25 09:11:52;85;48
7456;844;852;2023-04-25 12:13:24;94;10
2096;407;530;2023-04-25 13:40:01;92;35
800;396;693;2023-04-25 14:59:41;54;33
5332;106;571;2023-04-25 15:08:48;85;42
5173;95;733;2023-04-25 15:11:08;99;45
1985;390;22;2023-04-25 16:31:51;78;26
2585;111;138;2023-04-25 17:07:43;95;45
2166;935;782;2023-04-25 17:33:40;90;39
7853;941;711;2023-04-26 03:35:14;70;20
4682;581;580;2023-04-26 12:37:54;87;2
1916;856;13;2023-04-26 13:14:24;87;34
7927;272;799;2023-04-26 15:20:03;91;38
1546;648;697;2023-04-26 18:50:52;90;13
5971;679;683;2023-04-27 01:52:53;82;54
5893;212;887;2023-04-27 08:17:31;53;34
5914;686;93;2023-04-27 08:48:45;70;44
3535;609;558;2023-04-27 09:30:42;98;18
2097;403;776;2023-04-27 09:57:16;78;44
6104;985;94;2023-04-27 10:07:13;50;43
3932;823;92;2023-04-27 20:50:17;70;45
4840;88;330;2023-04-27 21:11:12;91;20
5400;965;834;2023-04-27 21:24:01;96;31
3129;744;300;2023-04-28 02:08:56;78;15
6663;803;112;2023-04-28 02:48:23;56;47
855;876;135;2023-04-28 07:41:30;76;51
19;36;506;2023-04-28 10:06:38;79;32
4286;733;386;2023-04-28 10:12:12;66;14
6862;353;825;2023-04-28 10:36:15;50;18
5295;810;226;2023-04-28 13:12:37;74;30
3033;439;747;2023-04-28 15:50:10;98;1
5789;72;427;2023-04-28 15:55:39;65;46
3054;834;91;2023-04-28 16:51:50;70;47
6705;707;222;2023-04-28 18:17:14;82;34
2895;990;518;2023-04-28 18:34:23;76;57
4161;523;719;2023-04-28 23:25:49;71;29
998;328;473;2023-04-29 01:26:14;65;3
7525;890;72;2023-04-29 01:50:29;59;29
4017;137;728;2023-04-29 04:46:57;88;28
3833;281;431;2023-04-29 06:26:10;81;33
6068;555;264;2023-04-29 21:52:01;77;11
5371;878;642;2023-04-29 22:40:39;87;31
543;118;329;2023-04-29 23:39:35;97;27
153;723;129;2023-04-30 02:39:35;89;25
4426;559;229;2023-04-30 04:38:31;94;52
7807;172;47;2023-04-30 05:24:25;89;8
7743;849;327;2023-04-30 06:02:27;64;6
5899;359;288;2023-04-30 06:15:17;93;7
7388;141;796;2023-04-30 08:11:41;63;59
2955;959;242;2023-04-30 13:03:44;82;13
6214;449;421;2023-04-30 15:18:16;87;8
2391;820;112;2023-04-30 17:06:16;52;56
4493;496;34;2023-04-30 17:19:27;54;51
865;765;171;2023-04-30 19:30:00;60;26
5988;236;168;2023-04-30 20:03:58;73;18
272;140;828;2023-04-30 21:20:30;51;3
4616;874;594;2023-04-30 23:00:23;97;25
4564;589;40;2023-04-30 23:44:45;98;59
4979;209;283;2023-05-01 08:12:02;81;33
4643;987;624;2023-05-01 13:01:49;78;59
170;961;199;2023-05-01 13:11:36;81;55
771;294;770;2023-05-01 16:15:37;53;9
5271;918;80;2023-05-01 17:58:09;97;27
108;348;307;2023-05-01 19:14:35;62;48
7816;104;536;2023-05-01 20:08:26;60;9
2589;16;216;2023-05-01 21:47:57;91;53
5435;704;136;2023-05-01 22:28:14;81;49
1660;654;703;2023-05-02 07:26:25;53;14
7473;766;293;2023-05-02 10:20:40;81;3
7140;142;583;2023-05-02 10:50:39;92;31
89;396;842;2023-05-02 11:01:55;96;40
3742;219;417;2023-05-02 14:12:28;72;5
7774;399;457;2023-05-02 15:45:39;54;6
4792;22;101;2023-05-02 15:56:39;75;48
1628;846;873;2023-05-02 17:16:09;61;39
6082;746;824;2023-05-02 21:41:14;78;20
6631;545;521;2023-05-02 23:19:20;99;38
7025;935;80;2023-05-03 00:13:13;69;3
1327;707;759;2023-05-03 01:06:58;54;26
7221;5;177;2023-05-03 01:43:55;74;21
1606;976;101;2023-05-03 01:46:18;75;54
580;866;453;2023-05-03 09:37:53;77;57
4216;117;99;2023-05-03 09:52:09;74;35
7945;961;498;2023-05-03 13:54:15;96;56
3885;478;640;2023-05-03 14:26:53;80;9
3213;401;815;2023-05-03 14:41:12;81;24
5504;547;127;2023-05-03 15:54:11;99;35
5761;100;819;2023-05-03 22:47:30;89;27
3093;589;337;2023-05-04 03:32:47;99;39
2798;465;569;2023-05-04 06:05:02;60;49
144;674;325;2023-05-04 07:04:55;70;38
5731;259;668;2023-05-04 07:21:39;93;16
4417;796;328;2023-05-04 07:35:28;61;4
1450;476;873;2023-05-04 09:14:18;61;49
4457;146;825;2023-05-04 10:06:07;79;34
7810;67;561;2023-05-04 10:32:40;68;21
7623;61;41;2023-05-04 10:39:25;50;55
7682;85;57;2023-05-04 13:22:21;99;15
6718;896;307;2023-05-04 14:40:32;92;57
5603;404;692;2023-05-04 15:16:57;79;44
648;391;537;2023-05-05 02:56:23;56;54
5557;361;119;2023-05-05 06:25:24;99;53
2296;90;358;2023-05-05 08:58:35;71;57
1036;715;446;2023-05-05 10:41:35;71;35
2311;877;874;2023-05-05 13:56:08;50;50
5860;382;776;2023-05-05 17:38:46;84;36
1316;962;567;2023-05-05 18:49:43;73;33
6025;790;642;2023-05-05 23:30:50;64;48
5553;173;300;2023-05-06 01:27:01;61;8
7767;997;234;2023-05-06 01:40:40;72;50
2916;267;705;2023-05-06 07:47:22;91;4
3439;12;676;2023-05-06 08:50:25;80;16
7695;650;472;2023-05-06 09:03:36;66;12
500;859;20;2023-05-06 09:14:36;56;51
7211;99;356;2023-05-06 10:46:38;61;22
5626;490;547;2023-05-06 12:38:02;60;27
1964;632;333;2023-05-06 18:31:29;85;52
4044;245;255;2023-05-07 00:02:27;84;40
7729;661;304;2023-05-07 00:43:11;73;30
5361;27;636;2023-05-07 03:37:31;63;46
46;905;429;2023-05-07 05:43:48;72;33
7814;455;593;2023-05-07 08:20:16;83;6
1202;581;719;2023-05-07 10:14:45;50;37
1229;8;835;2023-05-07 10:21:21;79;54
5829;869;422;2023-05-07 10:29:20;71;7
2757;506;478;2023-05-07 10:30:36;69;10
3591;14;227;2023-05-07 12:42:10;58;36
7132;910;698;2023-05-07 13:13:05;92;31
388;332;672;2023-05-07 13:39:41;94;29
4575;94;281;2023-05-07 15:31:58;71;12
7593;209;11;2023-05-07 15:55:00;72;1
6589;516;694;2023-05-07 18:19:01;83;24
304;620;239;2023-05-07 20:38:15;69;19
268;207;366;2023-05-07 23:51:45;80;56
4313;684;550;2023-05-08 00:54:32;50;20
900;998;432;2023-05-08 03:44:27;84;6
3026;96;105;2023-05-08 04:30:38;61;24
4395;67;708;2023-05-08 05:23:17;93;35
7726;503;371;2023-05-08 08:23:41;79;16
3760;842;813;2023-05-08 09:11:37;75;5
1099;898;679;2023-05-08 11:33:38;60;10
6481;918;704;2023-05-08 14:01:26;90;9
7277;103;748;2023-05-08 14:18:31;72;43
6913;90;337;2023-05-08 14:33:00;59;34
5004;835;679;2023-05-08 16:37:43;97;24
7090;477;884;2023-05-08 17:17:55;63;5
3087;660;383;2023-05-08 17:35:30;82;40
5548;805;344;2023-05-08 19:36:08;84;2
4206;491;442;2023-05-08 21:06:25;82;2
3956;908;710;2023-05-09 00:51:00;76;20
2461;297;637;2023-05-09 08:47:46;81;43
502;801;57;2023-05-09 10:48:06;88;16
3280;405;725;2023-05-09 11:33:12;99;28
6922;676;245;2023-05-09 11:46:28;52;40
7826;914;126;2023-05-09 16:56:58;63;5
6693;658;760;2023-05-09 19:00:57;81;41
6916;464;548;2023-05-09 19:58:32;99;52
3378;731;527;2023-05-10 05:57:47;62;41
6677;368;393;2023-05-10 08:11:42;84;25
1091;201;802;2023-05-10 14:03:25;93;33
3592;856;223;2023-05-10 14:45:53;98;23
6784;819;754;2023-05-10 15:02:44;90;2
1865;903;603;2023-05-10 16:58:00;52;24
245;65;724;2023-05-10 20:30:01;88;51
7240;583;299;2023-05-11 05:47:08;87;4
7442;708;759;2023-05-11 06:35:07;84;48
7260;771;5;2023-05-11 10:28:36;92;4
7208;911;669;2023-05-11 13:05:05;58;48
7365;433;307;2023-05-11 13:56:53;53;38
4618;395;591;2023-05-11 15:50:27;89;16
5005;969;665;2023-05-11 16:41:50;93;40
5588;831;3;2023-05-11 19:40:07;69;23
7312;169;357;2023-05-11 21:06:24;50;13
6859;377;430;2023-05-12 00:32:12;62;26
4272;212;6;2023-05-12 05:40:19;52;54
6044;898;96;2023-05-12 07:52:11;65;25
689;795;138;2023-05-12 09:46:16;82;11
6514;437;859;2023-05-12 11:48:57;51;30
2882;531;378;2023-05-12 12:29:19;99;41
3607;44;675;2023-05-12 14:14:14;96;5
3533;374;28;2023-05-12 14:25:16;76;46
2161;266;206;2023-05-12 16:00:01;61;17
6429;146;170;2023-05-12 16:21:35;62;54
7177;566;170;2023-05-12 19:14:23;88;56
4179;476;681;2023-05-12 23:49:24;99;21
6909;749;228;2023-05-13 01:30:31;64;35
2609;911;301;2023-05-13 04:24:57;94;1
5541;185;122;2023-05-13 04:47:10;91;49
5639;31;343;2023-05-13 11:24:10;83;37
1684;328;57;2023-05-13 17:01:53;73;32
2791;557;703;2023-05-13 17:15:13;66;27
7147;848;178;2023-05-13 19:45:15;68;58
5281;503;104;2023-05-14 00:38:56;50;10
315;11;494;2023-05-14 01:11:08;62;7
2253;308;378;2023-05-14 01:29:57;61;24
4827;460;146;2023-05-14 03:06:33;83;53
6999;36;469;2023-05-14 03:59:10;51;42
1188;521;724;2023-05-14 08:28:45;89;59
868;931;312;2023-05-14 11:05:30;88;8
2720;311;3;2023-05-14 13:05:05;68;7
4959;691;523;2023-05-14 19:54:48;84;8
5476;121;871;2023-05-14 20:29:57;53;18
5474;205;646;2023-05-14 21:16:45;74;34
6582;597;58;2023-05-14 21:48:35;81;32
6217;377;443;2023-05-14 23:21:05;66;9
4163;569;864;2023-05-15 02:38:52;85;42
7921;634;546;2023-05-15 06:09:29;93;47
5422;378;496;2023-05-15 06:29:51;74;41
2033;229;570;2023-05-15 09:15:27;84;39
186;764;667;2023-05-15 11:25:32;94;27
2634;584;690;2023-05-15 13:05:54;97;52
1403;275;202;2023-05-15 13:08:20;61;51
5132;696;89;2023-05-15 15:01:09;89;7
6420;157;51;2023-05-15 15:34:03;90;54
7381;354;529;2023-05-15 16:45:29;78;46
2254;201;762;2023-05-15 17:02:44;97;2
406;570;186;2023-05-15 19:14:49;69;27
6184;190;268;2023-05-15 19:17:48;83;15
467;623;451;2023-05-15 20:36:56;86;38
182;14;467;2023-05-15 21:24:02;56;13
1729;31;692;2023-05-15 23:29:53;95;31
6513;265;270;2023-05-16 03:25:50;61;43
2228;51;402;2023-05-16 06:07:02;60;40
3600;753;217;2023-05-16 06:24:50;63;35
7650;614;454;2023-05-16 08:52:04;82;4
2187;945;113;2023-05-16 10:08:22;94;5
5287;744;126;2023-05-16 10:09:07;77;30
5642;297;530;2023-05-16 12:23:46;83;45
1759;820;51;2023-05-16 13:33:58;69;45
3774;726;133;2023-05-16 14:18:57;61;27
2142;475;742;2023-05-16 14:37:36;99;51
6499;855;5;2023-05-16 16:12:32;85;54
7255;403;194;2023-05-16 20:11:10;82;59
7434;297;758;2023-05-16 20:57:54;90;38
5918;337;274;2023-05-16 22:27:55;68;46
7834;755;714;2023-05-16 23:53:14;59;37
4468;307;455;2023-05-17 02:33:19;72;19
5488;553;816;2023-05-17 03:17:10;64;36
1376;966;1;2023-05-17 03:51:18;95;53
6095;688;339;2023-05-17 08:57:27;94;34
3383;298;456;2023-05-17 10:59:21;80;54
6911;15;887;2023-05-17 11:35:13;71;48
4972;12;155;2023-05-17 13:30:03;54;39
3798;350;484;2023-05-17 14:02:24;61;27
2129;212;570;2023-05-17 15:02:46;50;50
3820;971;715;2023-05-17 16:00:36;79;29
5514;573;309;2023-05-17 17:16:16;70;43
161;3;577;2023-05-17 19:25:17;76;1
18;584;819;2023-05-17 19:34:52;70;13
6271;635;640;2023-05-17 21:24:47;80;46
7659;59;281;2023-05-17 22:31:11;68;24
2478;29;334;2023-05-17 22:50:18;65;18
5895;832;821;2023-05-18 03:09:15;78;32
1547;139;379;2023-05-18 05:39:41;98;55
2077;967;517;2023-05-18 06:15:08;99;2
6109;924;606;2023-05-18 07:39:27;80;3
4645;564;473;2023-05-18 08:00:31;94;59
6003;397;359;2023-05-18 08:31:48;52;6
4560;583;811;2023-05-18 12:40:28;77;24
5206;395;121;2023-05-18 14:40:05;52;39
1426;359;52;2023-05-18 15:28:27;55;48
3057;924;778;2023-05-18 17:11:22;59;22
5283;424;502;2023-05-18 17:53:42;77;6
4858;137;26;2023-05-18 19:02:36;98;18
583;150;599;2023-05-18 19:57:33;64;9
3472;122;332;2023-05-18 20:35:46;55;4
6444;594;350;2023-05-18 21:13:47;96;21
2677;598;148;2023-05-18 21:22:33;60;58
362;379;832;2023-05-19 01:51:41;80;26
2854;124;636;2023-05-19 04:11:47;90;16
6757;925;676;2023-05-19 05:25:03;77;38
4635;986;79;2023-05-19 08:11:21;82;47
866;345;425;2023-05-19 08:34:45;59;3
7097;811;76;2023-05-19 10:48:11;75;52
1462;642;577;2023-05-19 11:24:12;91;36
4521;781;18;2023-05-19 16:12:15;61;6
6014;375;435;2023-05-19 20:13:56;91;53
1685;364;687;2023-05-19 21:09:06;96;22
5334;33;843;2023-05-19 21:30:28;92;24
4721;837;87;2023-05-19 22:09:34;65;22
3605;209;17;2023-05-19 22:20:03;54;41
6160;418;160;2023-05-19 22:47:30;60;12
2120;387;719;2023-05-20 03:05:49;54;22
2537;486;884;2023-05-20 09:02:00;50;47
4425;621;121;2023-05-20 11:31:10;64;44
4727;529;62;2023-05-20 12:17:54;74;56
3415;142;221;2023-05-20 14:47:57;51;10
742;823;799;2023-05-20 21:25:45;89;44
7967;275;294;2023-05-21 01:06:16;98;51
3100;478;373;2023-05-21 01:53:35;83;28
3207;478;670;2023-05-21 03:16:22;76;7
772;279;567;2023-05-21 04:06:26;50;28
6516;446;511;2023-05-21 06:46:38;80;54
4470;895;839;2023-05-21 10:03:28;82;54
6206;967;670;2023-05-21 12:00:04;84;59
3479;91;627;2023-05-21 12:13:32;56;43
4217;778;743;2023-05-21 14:07:06;69;46
7887;587;104;2023-05-21 20:17:37;68;21
7196;931;55;2023-05-21 22:03:17;82;43
251;50;337;2023-05-22 00:22:01;73;25
6572;799;695;2023-05-22 12:58:02;52;19
3305;377;10;2023-05-22 17:05:38;93;4
4740;641;371;2023-05-22 19:06:00;54;18
5078;933;838;2023-05-22 20:06:43;68;46
1246;102;620;2023-05-23 01:45:00;98;22
4588;43;477;2023-05-23 03:45:35;90;58
3186;455;704;2023-05-23 04:37:18;68;17
6901;128;474;2023-05-23 06:56:12;94;10
1410;842;346;2023-05-23 08:42:24;77;11
5115;372;804;2023-05-23 11:12:49;74;30
7156;216;147;2023-05-23 16:11:56;73;27
7412;460;226;2023-05-23 16:24:22;52;27
7016;232;434;2023-05-23 16:44:47;73;44
3505;311;249;2023-05-23 16:52:40;94;59
1203;508;325;2023-05-23 17:31:33;64;9
4928;648;533;2023-05-23 17:42:42;54;59
2875;460;367;2023-05-23 18:17:59;78;25
6172;648;366;2023-05-23 19:47:45;91;54
1747;759;426;2023-05-23 22:21:31;58;58
2368;732;877;2023-05-23 22:40:00;56;9
597;526;302;2023-05-24 00:03:06;92;3
701;700;288;2023-05-24 01:58:21;84;53
295;476;28;2023-05-24 03:31:41;83;7
6412;932;360;2023-05-24 05:03:18;59;8
472;944;258;2023-05-24 07:36:26;62;54
816;238;357;2023-05-24 09:29:40;77;44
5759;497;94;2023-05-24 09:31:25;97;28
317;687;702;2023-05-24 09:45:47;52;21
6251;397;338;2023-05-24 09:47:01;92;25
4121;160;544;2023-05-24 11:00:42;77;49
4277;857;199;2023-05-24 14:32:31;97;41
2407;530;573;2023-05-24 15:48:46;58;44
820;594;466;2023-05-24 16:11:30;50;58
7969;20;465;2023-05-24 16:36:00;62;54
1597;900;291;2023-05-24 18:42:02;51;57
1619;735;335;2023-05-24 19:36:48;53;33
6825;916;851;2023-05-24 20:05:03;84;34
3955;621;490;2023-05-24 21:27:38;73;59
3428;747;717;2023-05-25 04:54:22;72;17
5526;957;778;2023-05-25 07:22:36;60;4
4476;602;226;2023-05-25 11:20:39;71;57
2005;88;165;2023-05-25 12:35:50;81;31
2639;868;353;2023-05-25 13:40:29;51;25
6731;513;316;2023-05-25 13:42:49;56;38
3916;985;296;2023-05-25 13:46:56;74;36
3080;459;680;2023-05-25 18:01:20;60;30
2936;868;60;2023-05-25 18:45:26;55;29
7072;131;93;2023-05-25 19:41:41;75;18
5382;987;35;2023-05-26 00:32:32;56;21
1845;219;14;2023-05-26 02:54:37;89;35
6622;131;54;2023-05-26 04:29:36;90;18
5213;446;457;2023-05-26 07:38:17;60;49
6192;615;688;2023-05-26 10:41:45;67;31
6351;557;154;2023-05-26 11:44:11;62;57
2849;253;104;2023-05-26 20:24:43;87;32
6424;866;79;2023-05-26 23:43:01;78;44
3610;245;247;2023-05-27 01:39:30;54;44
3680;866;58;2023-05-27 01:58:26;74;4
7484;379;475;2023-05-27 05:20:43;60;5
1726;426;445;2023-05-27 05:28:30;53;50
6051;161;85;2023-05-27 06:55:42;72;5
1792;751;517;2023-05-27 14:17:23;60;17
5661;885;126;2023-05-27 15:08:53;56;30
3300;384;875;2023-05-27 15:29:21;81;20
1674;998;106;2023-05-27 18:41:25;91;32
6333;947;328;2023-05-27 19:29:14;74;3
1822;561;808;2023-05-27 19:54:44;92;20
456;341;464;2023-05-27 20:52:07;68;2
7679;946;502;2023-05-28 01:00:08;91;41
353;92;469;2023-05-28 07:46:37;64;48
6952;12;834;2023-05-28 09:07:51;82;45
7360;970;116;2023-05-28 12:27:02;85;25
2650;10;542;2023-05-28 12:51:36;74;24
3138;462;228;2023-05-28 15:12:36;66;4
5612;30;697;2023-05-28 15:21:15;83;4
6623;437;59;2023-05-28 17:52:00;90;18
599;66;725;2023-05-28 17:55:23;84;35
822;109;466;2023-05-28 21:44:23;76;4
1204;957;545;2023-05-28 22:48:30;93;16
3310;838;837;2023-05-29 04:35:39;87;30
5199;559;636;2023-05-29 06:15:04;62;45
3697;520;879;2023-05-29 08:39:41;63;23
959;516;700;2023-05-29 14:19:43;82;5
6965;48;464;2023-05-29 14:50:28;51;49
2099;281;469;2023-05-29 20:18:11;90;46
4235;409;390;2023-05-29 20:32:46;52;20
3147;381;730;2023-05-29 21:02:12;92;20
6325;799;389;2023-05-29 22:15:02;88;7
3919;509;671;2023-05-29 22:47:19;59;31
7741;429;377;2023-05-29 23:33:14;89;23
1496;870;245;2023-05-29 23:42:21;97;16
7698;413;116;2023-05-30 04:12:52;87;6
548;8;646;2023-05-30 05:48:26;79;48
1468;184;359;2023-05-30 07:28:14;77;27
7496;539;397;2023-05-30 09:07:15;82;14
2009;533;267;2023-05-30 09:56:04;89;22
2505;272;124;2023-05-30 10:41:04;72;35
6211;541;84;2023-05-30 11:41:06;51;18
3113;331;241;2023-05-30 12:48:27;71;54
5028;213;145;2023-05-30 15:30:34;71;37
4524;83;758;2023-05-30 18:11:52;57;55
7173;477;69;2023-05-30 21:39:49;96;28
6476;798;579;2023-05-31 04:02:29;86;42
7131;546;574;2023-05-31 06:59:18;96;45
5046;499;612;2023-05-31 07:17:09;88;18
1051;461;437;2023-05-31 07:36:41;83;40
670;287;854;2023-05-31 08:52:14;88;34
3493;760;203;2023-05-31 09:16:58;80;48
4825;138;489;2023-05-31 10:12:18;96;47
5943;962;789;2023-05-31 12:53:14;85;42
5190;666;709;2023-05-31 14:53:26;72;20
2079;276;378;2023-05-31 21:35:03;79;49
5619;489;571;2023-06-01 02:30:41;91;32
1252;701;755;2023-06-01 03:11:34;54;46
6380;654;74;2023-06-01 04:33:59;95;56
2150;592;174;2023-06-01 04:48:46;99;10
3102;629;426;2023-06-01 06:11:06;56;3
579;121;759;2023-06-01 07:06:32;95;51
412;76;727;2023-06-01 13:44:30;53;17
2331;386;38;2023-06-01 15:58:14;60;44
2783;862;614;2023-06-01 16:03:02;86;55
1515;293;225;2023-06-01 16:33:50;51;37
7700;14;89;2023-06-01 16:53:55;91;51
4236;99;676;2023-06-01 19:05:36;60;16
3447;991;467;2023-06-01 23:08:31;64;46
2085;580;606;2023-06-01 23:43:34;77;13
5698;914;323;2023-06-01 23:48:13;60;45
2357;32;289;2023-06-02 00:27:31;96;41
3330;851;414;2023-06-02 01:14:20;93;30
7528;453;512;2023-06-02 04:50:28;78;43
7788;686;304;2023-06-02 07:14:22;62;11
5185;5;877;2023-06-02 07:20:01;90;40
759;774;648;2023-06-02 08:41:26;65;12
175;511;184;2023-06-02 08:44:28;52;26
7709;828;193;2023-06-02 10:23:51;51;49
7246;99;356;2023-06-02 18:08:57;54;46
6495;656;25;2023-06-02 18:16:45;97;33
3828;59;641;2023-06-02 20:23:24;72;17
4274;67;171;2023-06-02 21:04:12;57;28
6880;597;534;2023-06-02 21:06:08;88;14
747;707;718;2023-06-02 23:46:46;95;40
2500;286;439;2023-06-03 00:20:52;82;8
5841;444;121;2023-06-03 01:04:32;69;53
3413;841;365;2023-06-03 03:59:37;70;40
6283;238;662;2023-06-03 04:20:17;61;42
4859;431;75;2023-06-03 06:44:58;87;9
6342;123;61;2023-06-03 06:47:41;96;6
6408;709;274;2023-06-03 08:34:48;85;47
4460;742;425;2023-06-03 09:52:27;64;5
5645;176;721;2023-06-03 10:39:01;87;55
4538;10;483;2023-06-03 11:33:53;60;55
907;692;486;2023-06-03 13:50:24;59;2
5224;555;362;2023-06-03 16:57:05;95;46
4190;132;745;2023-06-03 18:00:17;99;9
529;877;342;2023-06-03 22:57:27;70;47
2599;490;566;2023-06-04 01:02:54;77;42
184;404;131;2023-06-04 01:36:53;52;10
340;716;740;2023-06-04 02:59:14;65;16
2902;373;616;2023-06-04 03:01:32;62;11
7252;853;676;2023-06-04 11:27:47;96;48
6249;584;530;2023-06-04 12:46:38;75;36
3136;384;547;2023-06-04 13:00:29;94;1
4612;501;199;2023-06-04 15:38:42;69;39
6030;294;307;2023-06-04 16:21:14;57;57
728;891;285;2023-06-04 23:01:36;87;58
396;603;840;2023-06-05 01:33:23;84;36
256;330;478;2023-06-05 02:34:25;53;33
6526;214;17;2023-06-05 04:56:21;95;27
4870;457;648;2023-06-05 12:41:43;85;49
5892;418;132;2023-06-05 16:11:28;59;24
5241;8;795;2023-06-05 16:23:40;74;24
9;952;234;2023-06-05 18:45:40;66;43
1492;964;776;2023-06-05 21:05:31;77;1
453;281;139;2023-06-05 21:42:07;70;29
5285;385;757;2023-06-05 21:44:29;58;10
3539;761;34;2023-06-05 22:33:01;54;59
305;158;813;2023-06-06 01:13:06;87;22
5806;986;192;2023-06-06 02:04:48;50;58
618;752;450;2023-06-06 02:05:37;50;44
4283;980;182;2023-06-06 02:18:55;67;38
4919;249;399;2023-06-06 02:48:32;53;30
49;407;867;2023-06-06 03:05:19;83;13
5067;533;187;2023-06-06 10:15:55;94;13
3222;781;749;2023-06-06 13:46:57;97;20
5599;11;874;2023-06-06 14:53:28;60;16
2351;897;801;2023-06-06 20:08:43;81;49
7263;117;286;2023-06-06 22:49:41;59;3
7800;795;322;2023-06-06 23:19:43;52;52
990;52;469;2023-06-07 00:41:35;55;12
6159;3;792;2023-06-07 01:54:49;87;13
6494;420;726;2023-06-07 02:10:13;89;58
3302;679;26;2023-06-07 03:57:19;84;16
2827;169;614;2023-06-07 06:39:48;63;2
7203;55;879;2023-06-07 07:13:15;52;35
7519;141;888;2023-06-07 07:58:41;54;2
5589;40;275;2023-06-07 08:11:44;91;31
795;705;820;2023-06-07 09:48:05;80;53
7078;430;221;2023-06-07 10:19:01;94;56
3554;972;699;2023-06-07 10:23:15;95;58
3811;149;396;2023-06-07 10:33:06;90;29
430;400;119;2023-06-07 20:59:03;88;42
6976;514;731;2023-06-07 21:45:24;81;26
596;320;690;2023-06-07 22:03:49;97;30
4381;981;264;2023-06-08 03:30:02;81;45
3594;870;49;2023-06-08 16:03:46;95;16
4995;371;240;2023-06-09 00:49:55;90;59
3191;822;400;2023-06-09 02:30:20;91;47
6777;763;101;2023-06-09 07:58:33;80;18
2082;300;786;2023-06-09 08:28:18;71;50
7402;580;246;2023-06-09 11:17:06;61;7
6508;646;449;2023-06-09 11:38:26;78;2
1869;97;790;2023-06-09 14:33:21;52;21
6924;30;326;2023-06-09 16:49:43;51;44
7012;510;392;2023-06-09 17:54:53;89;38
6183;330;314;2023-06-09 18:22:55;97;38
3114;667;77;2023-06-09 20:18:57;72;53
2998;114;68;2023-06-09 21:09:11;56;9
5836;448;448;2023-06-10 02:23:55;58;52
3891;778;711;2023-06-10 02:55:19;53;49
6470;82;562;2023-06-10 08:20:12;80;23
6024;360;96;2023-06-10 12:41:49;63;34
6708;313;677;2023-06-10 14:46:27;99;8
7020;632;281;2023-06-10 16:13:37;77;17
5341;38;7;2023-06-10 17:56:57;80;50
54;460;807;2023-06-10 21:15:00;92;47
7630;86;498;2023-06-11 01:57:53;87;56
5632;460;360;2023-06-11 02:12:37;97;49
7629;836;361;2023-06-11 02:50:07;72;39
7964;263;874;2023-06-11 03:58:27;74;48
2202;26;372;2023-06-11 04:24:03;61;46
540;485;759;2023-06-11 06:03:52;78;59
6239;797;812;2023-06-11 06:58:53;55;29
2803;709;474;2023-06-11 09:26:19;98;36
4907;214;512;2023-06-11 15:11:24;55;55
1882;247;173;2023-06-11 15:15:02;68;4
7686;754;440;2023-06-11 16:34:06;94;21
2624;95;173;2023-06-11 16:44:20;90;7
5362;850;278;2023-06-11 16:53:52;94;7
683;910;603;2023-06-11 20:35:20;80;43
7632;258;869;2023-06-11 21:48:25;92;37
7328;879;864;2023-06-11 22:06:15;58;41
3317;259;186;2023-06-12 00:05:49;95;48
1347;966;669;2023-06-12 07:20:30;60;14
6696;711;574;2023-06-12 08:32:35;82;34
7870;975;811;2023-06-12 10:23:47;66;33
1121;749;694;2023-06-12 10:34:29;65;35
2903;72;772;2023-06-12 11:12:22;81;56
3318;401;177;2023-06-12 12:04:30;68;39
4433;698;611;2023-06-12 12:54:53;78;42
5571;455;55;2023-06-12 14:38:50;57;55
4676;116;31;2023-06-12 15:11:22;71;1
3874;201;434;2023-06-12 15:14:35;90;12
4930;656;418;2023-06-12 18:20:32;65;20
2527;515;446;2023-06-12 19:20:57;64;57
5944;60;44;2023-06-12 19:29:29;64;30
366;311;263;2023-06-13 00:13:23;59;43
6265;12;868;2023-06-13 00:13:37;59;24
3757;97;512;2023-06-13 00:16:26;94;32
1292;645;82;2023-06-13 03:25:11;61;5
1165;845;397;2023-06-13 06:50:48;93;10
6802;5;693;2023-06-13 07:51:50;67;50
